OverallQual,GrLivArea,GarageArea,TotalBsmtSF,FullBath,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,property_age,year_since_remod,ExterQual,KitchenQual,BsmtQual,HeatingQC,BsmtExposure,BsmtFinType1,GarageFinish,PavedDrive,LotShape,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,CentralAir,Neighborhood,SalePrice_log
7,1146,438,868,2,442.0,1,786,73.0,160,0,22,0,4,4,4.0,4.0,5.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.141534124392603
7,2031,541,1153,2,202.0,1,252,75.0,192,878,84,1,10,9,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.312682380588432
5,1144,264,864,1,0.0,1,594,80.0,165,0,0,0,48,26,3.0,3.0,3.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.786001385032646
5,948,300,948,1,0.0,0,0,71.0,147,0,0,0,39,39,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,11.589886506106357
7,1768,320,880,1,0.0,2,390,60.0,0,888,341,1,92,36,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,12.0015054797889
3,1040,400,0,2,0.0,0,0,60.0,0,0,0,0,56,56,3.0,3.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,11.44571671527678
8,1801,800,893,2,0.0,1,0,72.0,0,900,116,1,1,1,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.387977448827787
5,1200,0,1200,3,0.0,0,1200,60.0,120,0,0,0,22,21,3.0,3.0,4.0,3.0,4.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,12.095141084822892
7,1728,572,864,2,0.0,0,0,65.0,187,864,56,1,5,5,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.154779351142624
5,1432,360,264,2,0.0,0,0,60.0,270,664,0,0,97,5,3.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,11.790557201568507
6,912,288,912,1,0.0,0,832,65.0,168,0,0,0,47,12,3.0,4.0,3.0,4.0,2.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.863582336583399
7,1349,539,1349,2,108.0,0,0,65.0,120,0,55,0,7,6,3.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.095141084822892
5,1464,480,520,2,0.0,1,444,70.0,302,0,0,0,46,10,3.0,3.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.072541252905651
8,1337,462,1337,2,0.0,1,733,41.0,96,0,0,0,15,15,4.0,4.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.100712129872347
8,2715,831,1142,3,289.0,2,575,80.0,0,1540,204,1,32,12,5.0,4.0,3.0,5.0,1.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.610870864650634
7,2256,554,952,2,0.0,1,300,65.0,224,1276,54,1,9,9,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.371587084007746
7,2640,864,1240,1,0.0,1,0,65.0,181,1320,0,1,129,6,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,12.491172637278908
7,1720,527,1720,2,338.0,1,919,59.0,240,0,56,0,14,14,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.46997418931655
4,1529,240,0,2,0.0,0,0,50.0,92,441,0,0,64,59,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,11.49272275765271
4,1140,0,576,1,0.0,0,0,55.0,0,348,160,0,100,6,3.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.477298287327077
7,1320,400,660,2,0.0,0,0,65.0,0,660,48,1,4,4,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.99535161421452
6,1494,576,1479,2,0.0,0,1200,79.0,168,0,27,0,9,9,3.0,4.0,4.0,5.0,4.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.287652632522597
8,2098,878,1030,2,178.0,1,0,80.0,192,1060,52,1,1,1,4.0,5.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.526342907575106
6,1026,440,1026,1,0.0,0,439,61.0,171,0,48,0,40,4,3.0,4.0,3.0,4.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.957611286231675
6,1471,440,729,2,894.0,0,381,34.0,0,729,24,1,10,10,3.0,3.0,4.0,4.0,1.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.058152515453552
8,1768,578,866,2,0.0,0,20,68.0,144,902,105,1,2,2,4.0,4.0,4.0,5.0,3.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.26434155365415
6,1386,440,672,2,328.0,1,438,71.0,335,714,0,1,32,32,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.976030352524807
7,1501,440,744,2,360.0,0,549,24.0,0,744,0,1,9,9,3.0,3.0,4.0,4.0,1.0,5.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.097373228606832
8,2531,752,1318,2,513.0,1,56,65.0,222,1203,98,1,12,12,4.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.577636201962656
6,864,300,864,1,0.0,0,612,70.0,0,0,0,0,50,50,3.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.755871643580617
5,1301,440,1145,1,0.0,0,405,60.0,0,0,0,0,85,59,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.512925464970229
7,1547,614,756,2,0.0,0,24,72.0,169,783,45,1,1,1,3.0,4.0,4.0,5.0,2.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.279323107269766
8,2365,856,1252,2,673.0,1,1163,82.0,0,1097,128,1,10,10,4.0,4.0,4.0,5.0,2.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.727838209334498
8,1494,481,1494,1,0.0,1,437,30.0,0,0,30,1,11,10,4.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.506177237980511
9,1506,592,1498,2,284.0,1,0,75.0,0,0,174,0,0,0,4.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.484204257170104
7,1714,496,980,2,42.0,1,394,80.0,228,734,66,1,22,22,3.0,3.0,4.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.188417710291453
6,1750,423,983,2,0.0,0,660,75.0,245,767,0,0,68,23,3.0,3.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.982929094215963
7,1836,484,1860,2,0.0,1,24,70.0,120,0,33,0,2,1,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.28690119819279
8,3279,841,1650,3,603.0,1,1416,47.0,503,1589,36,1,7,7,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,13.195613839143922
5,858,576,858,1,0.0,0,685,71.0,120,0,0,0,27,27,3.0,3.0,4.0,3.0,3.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.812289042195847
4,1220,396,836,1,0.0,0,836,67.0,0,0,0,0,55,55,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.532728092266408
6,1117,672,1029,1,0.0,1,422,94.0,144,0,0,0,34,34,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11.580584113444043
5,912,275,912,1,1.0,0,456,70.0,0,0,0,0,49,49,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.648330101976432
8,1973,895,1935,2,375.0,1,0,110.0,315,0,45,0,1,1,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.886641043883259
6,1204,412,1204,2,320.0,0,866,32.0,0,0,247,0,11,11,3.0,3.0,5.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,11.99535161421452
7,1614,865,1614,2,240.0,0,20,86.0,144,0,59,0,1,0,4.0,4.0,4.0,5.0,3.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.308177868467327
5,894,440,864,1,0.0,1,762,100.0,241,0,0,0,32,32,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.867097278690842
5,2020,630,0,2,320.0,2,0,60.0,0,0,0,0,30,30,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.877568578558138
6,1004,504,975,1,90.0,0,975,78.0,0,0,0,0,29,29,3.0,3.0,4.0,3.0,4.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.813030057420567
7,1253,402,1237,2,38.0,1,0,63.0,220,0,21,0,12,11,3.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.078239274020289
6,1603,484,761,2,0.0,0,387,65.0,0,793,124,1,14,14,4.0,4.0,4.0,5.0,1.0,5.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.077670930725649
7,1430,605,1413,2,0.0,0,0,67.0,0,0,33,0,8,7,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.139398512262181
5,1110,602,1097,1,104.0,1,1097,73.0,303,0,30,0,31,31,3.0,4.0,4.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.016726473799254
6,1484,0,742,2,0.0,1,0,35.0,0,742,291,0,94,7,3.0,3.0,3.0,5.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.759785542901755
6,1342,457,1372,2,0.0,1,251,80.0,0,0,0,0,42,42,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.992260421644849
5,1652,416,686,2,0.0,0,686,60.0,0,686,0,0,95,60,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.842229212112828
7,2084,618,956,2,0.0,0,656,76.0,0,1128,45,1,6,6,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.358793732547838
4,901,281,901,1,0.0,0,0,50.0,0,0,0,0,54,8,3.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.588960151246226
6,2087,444,832,2,157.0,0,568,80.0,133,1111,168,1,41,0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.141534124392603
7,1145,397,1145,2,11.0,1,16,43.0,100,0,16,0,4,3,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.984178313616395
6,1062,539,1029,1,0.0,2,539,73.0,120,0,0,0,31,31,3.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.896826395162552
7,2013,455,1117,2,0.0,1,862,92.0,180,886,130,1,11,10,4.0,3.0,4.0,5.0,3.0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.50539915757667
8,1496,474,1496,2,140.0,0,0,76.0,168,0,130,0,0,0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.323855681186558
7,1895,409,712,2,0.0,1,0,65.0,143,809,46,1,14,12,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.178187442040638
6,1564,476,650,2,130.0,1,0,70.0,0,676,50,1,30,29,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.049418835484797
6,1285,528,660,1,148.0,1,0,71.0,138,0,0,1,30,30,3.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.874090314181814
5,773,240,773,1,0.0,0,570,57.0,0,0,0,0,55,55,3.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.608235644774552
9,3140,820,1926,3,860.0,2,0,104.0,144,1174,78,1,1,0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,13.091904169919621
5,1768,240,731,1,252.0,2,569,60.0,0,787,0,1,70,57,3.0,4.0,4.0,5.0,1.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.072541252905651
6,1688,603,616,2,0.0,0,462,79.0,403,1072,114,1,11,11,3.0,4.0,4.0,4.0,4.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.206072645530174
4,1196,440,1196,1,0.0,0,197,40.0,0,0,0,0,91,17,3.0,3.0,3.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.607326140391713
7,1456,410,728,2,0.0,1,648,63.0,36,728,18,1,3,3,4.0,4.0,4.0,5.0,3.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.14950229404178
9,2822,1020,1734,3,424.0,1,0,107.0,52,1088,170,1,1,0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,13.275827535915461
5,1128,286,936,1,0.0,0,812,75.0,0,0,0,0,52,52,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,11.678439903447801
7,1428,554,1417,2,256.0,0,0,91.0,0,0,60,0,0,0,4.0,5.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.33569641332368
5,980,384,980,2,0.0,0,400,75.0,68,0,0,0,39,39,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.816726919301892
5,1576,528,1324,1,0.0,1,1309,144.0,0,504,312,1,86,5,3.0,4.0,3.0,5.0,4.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,12.31716669303576
5,1086,484,1024,1,1047.0,1,516,85.0,0,0,0,0,40,40,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.982616545377663
5,2138,360,849,2,0.0,0,0,90.0,40,1063,156,0,111,44,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,11.571194373094205
6,1309,484,1040,1,99.0,1,663,78.0,265,0,0,1,32,7,3.0,4.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.106252310247962
6,848,420,848,1,169.0,1,662,70.0,140,0,0,0,4,4,4.0,4.0,4.0,5.0,4.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,11.881034786534624
5,1044,504,540,1,0.0,0,0,66.0,0,0,0,0,58,58,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,10.932981961904135
6,1442,301,1442,1,243.0,0,608,75.0,0,0,0,1,49,49,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.969717200243734
